client_id,event_type,event_start,event_end
43,1,631606,633600
43,0,633600,691200
43,1,691200,692214
43,0,692214,699531
43,1,699531,705200
43,0,705200,705592
43,1,705592,708374
43,0,708374,708508
43,1,708508,720000
43,0,720000,777600
43,1,777600,806400
43,0,806400,1036800
43,1,1036800,1037563
43,0,1037563,1038981
43,1,1038981,1039881
43,0,1039881,1041200
43,1,1041200,1043464
43,0,1043464,1047985
43,1,1047985,1065600
190,1,0,0
190,0,0,19675
190,1,19675,20575
190,0,20575,20696
190,1,20696,28800
190,0,28800,90772
190,1,90772,91672
190,0,91672,91921
190,1,91921,92821
190,0,92821,115200
190,1,115200,201600
190,0,201600,691200
190,1,691200,693243
190,0,693243,694073
190,1,694073,694973
190,0,694973,695948
190,1,695948,696848
190,0,696848,697075
190,1,697075,713217
190,0,713217,714454
190,1,714454,720000
190,0,720000,777600
190,1,777600,797536
190,0,797536,798099
190,1,798099,806400
190,0,806400,1036800
190,1,1036800,1065600
72,1,0,0
72,0,0,22570
72,1,22570,23470
72,0,23470,28800
72,1,28800,86400
72,0,86400,90828
72,1,90828,91728
72,0,91728,91966
72,1,91966,92992
72,0,92992,115200
72,1,115200,177301
72,0,177301,183747
72,1,183747,198332
72,0,198332,201600
72,1,201600,432000
72,0,432000,436855
72,1,436855,437755
72,0,437755,449355
72,1,449355,454060
72,0,454060,460800
72,1,460800,518400
72,0,518400,518406
72,1,518406,524297
72,0,524297,528427
72,1,528427,529658
72,0,529658,532329
72,1,532329,538491
72,0,538491,546716
72,1,546716,547200
72,0,547200,604800
72,1,604800,608769
72,0,608769,611112
72,1,611112,615244
72,0,615244,623060
72,1,623060,624627
72,0,624627,628342
72,1,628342,631572
72,0,631572,633600
72,1,633600,777600
72,0,777600,795741
72,1,795741,797568
72,0,797568,798079
72,1,798079,802758
72,0,802758,806400
72,1,806400,1039915
72,0,1039915,1043977
72,1,1043977,1047227
72,0,1047227,1049260
72,1,1049260,1052033
72,0,1052033,1052981
72,1,1052981,1057982
72,0,1057982,1062544
72,1,1062544,1063444
72,0,1063444,1065600
47,1,0,0
47,0,0,20022
47,1,20022,20922
47,0,20922,21289
47,1,21289,26000
47,0,26000,26202
47,1,26202,28800
47,0,28800,90823
47,1,90823,91723
47,0,91723,91866
47,1,91866,92766
47,0,92766,115200
47,1,115200,192924
47,0,192924,193164
47,1,193164,195012
47,0,195012,195135
47,1,195135,201600
47,0,201600,432000
47,1,432000,460800
47,0,460800,518400
47,1,518400,521767
47,0,521767,523858
47,1,523858,547200
47,0,547200,604800
47,1,604800,629410
47,0,629410,631069
47,1,631069,633600
47,0,633600,691200
47,1,691200,693176
47,0,693176,694064
47,1,694064,694964
47,0,694964,695939
47,1,695939,696839
47,0,696839,697067
47,1,697067,720000
47,0,720000,777600
47,1,777600,806400
47,0,806400,1036800
47,1,1036800,1065600
85,1,0,0
85,0,0,19677
85,1,19677,28800
85,0,28800,90774
85,1,90774,91674
85,0,91674,115200
85,1,115200,201600
85,0,201600,432000
85,1,432000,460800
85,0,460800,518400
85,1,518400,547200
85,0,547200,604800
85,1,604800,633600
85,0,633600,692259
85,1,692259,693159
85,0,693159,694079
85,1,694079,694979
85,0,694979,695956
85,1,695956,696856
85,0,696856,697223
85,1,697223,715203
85,0,715203,716992
85,1,716992,720000
85,0,720000,777600
85,1,777600,806400
85,0,806400,1036800
85,1,1036800,1065600
86,1,0,0
86,0,0,20155
86,1,20155,24865
86,0,24865,25040
86,1,25040,27866
86,0,27866,28004
86,1,28004,28800
86,0,28800,90841
86,1,90841,92698
86,0,92698,115200
86,1,115200,201600
86,0,201600,432000
86,1,432000,460800
86,0,460800,518400
86,1,518400,547200
86,0,547200,604800
86,1,604800,633600
86,0,633600,691200
86,1,691200,693240
86,0,693240,694070
86,1,694070,694970
86,0,694970,695947
86,1,695947,696847
86,0,696847,697073
86,1,697073,720000
86,0,720000,777600
86,1,777600,806400
86,0,806400,1036800
86,1,1036800,1065600
44,1,0,0
44,0,0,172800
44,1,172800,174840
44,0,174840,174972
44,1,174972,177609
44,0,177609,180239
44,1,180239,182548
44,0,182548,184715
44,1,184715,185616
44,0,185616,188135
44,1,188135,190177
44,0,190177,192800
44,1,192800,201600
44,0,201600,432000
44,1,432000,433447
44,0,433447,435885
44,1,435885,446952
44,0,446952,449946
44,1,449946,457358
44,0,457358,459580
44,1,459580,460800
44,0,460800,518400
44,1,518400,520136
44,0,520136,531348
44,1,531348,532248
44,0,532248,540049
44,1,540049,543525
44,0,543525,547018
44,1,547018,547200
44,0,547200,604800
44,1,604800,608113
44,0,608113,611160
44,1,611160,612060
44,0,612060,630117
44,1,630117,633131
44,0,633131,633600
44,1,633600,693175
44,0,693175,694063
44,1,694063,694963
44,0,694963,695940
44,1,695940,696840
44,0,696840,697070
44,1,697070,720000
44,0,720000,777600
44,1,777600,806400
44,0,806400,1036800
44,1,1036800,1065600
49,1,0,0
49,0,0,17962
49,1,17962,20785
49,0,20785,20910
49,1,20910,27658
49,0,27658,27795
49,1,27795,28800
49,0,28800,432000
49,1,432000,460800
49,0,460800,518400
49,1,518400,547200
49,0,547200,604800
49,1,604800,633600
49,0,633600,691200
49,1,691200,691366
49,0,691366,692138
49,1,692138,693038
49,0,693038,694012
49,1,694012,694912
49,0,694912,695148
49,1,695148,720000
49,0,720000,777600
49,1,777600,791193
49,0,791193,791394
49,1,791394,806400
49,0,806400,1036800
49,1,1036800,1049422
49,0,1049422,1049552
49,1,1049552,1065600
204,1,0,0
204,0,0,23412
204,1,23412,24313
204,0,24313,25037
204,1,25037,25937
204,0,25937,26605
204,1,26605,27505
204,0,27505,27873
204,1,27873,28800
204,0,28800,90528
204,1,90528,91428
204,0,91428,92140
204,1,92140,93040
204,0,93040,115200
204,1,115200,195017
204,0,195017,195140
204,1,195140,197911
204,0,197911,201600
204,1,201600,460800
204,0,460800,518400
204,1,518400,536346
204,0,536346,536618
204,1,536618,537518
204,0,537518,547200
114,1,0,0
114,0,0,27996
114,1,27996,28800
114,0,28800,172800
114,1,172800,174268
114,0,174268,180742
114,1,180742,187640
114,0,187640,196996
114,1,196996,201600
114,0,201600,456930
114,1,456930,460800
114,0,460800,518400
114,1,518400,547200
114,0,547200,630120
114,1,630120,633600
114,0,633600,713006
114,1,713006,720000
114,0,720000,777600
114,1,777600,788711
114,0,788711,789106
114,1,789106,806400
114,0,806400,1036800
114,1,1036800,1038574
114,0,1038574,1039461
114,1,1039461,1040364
114,0,1040364,1040603
114,1,1040603,1065600
26,1,0,0
26,0,0,19604
26,1,19604,20504
26,0,20504,20641
26,1,20641,23481
26,0,23481,23652
26,1,23652,28800
26,0,28800,90821
26,1,90821,92703
26,0,92703,115200
26,1,115200,194674
26,0,194674,194832
26,1,194832,201600
26,0,201600,432000
26,1,432000,460800
26,0,460800,518400
26,1,518400,547200
26,0,547200,604800
26,1,604800,629468
26,0,629468,631068
26,1,631068,633600
166,1,0,0
166,0,0,447784
166,1,447784,451506
166,0,451506,452169
166,1,452169,456774
166,0,456774,458791
166,1,458791,460800
166,0,460800,518400
166,1,518400,518843
166,0,518843,531291
166,1,531291,534049
166,0,534049,534971
166,1,534971,535871
166,0,535871,540420
166,1,540420,545022
166,0,545022,547200
166,1,547200,608532
166,0,608532,611214
166,1,611214,613027
166,0,613027,615668
166,1,615668,629915
166,0,629915,631547
166,1,631547,632447
166,0,632447,633600
166,1,633600,691200
166,0,691200,692621
166,1,692621,693601
166,0,693601,694067
166,1,694067,694967
166,0,694967,695944
166,1,695944,696844
166,0,696844,700085
166,1,700085,704771
166,0,704771,706939
166,1,706939,707876
166,0,707876,719965
166,1,719965,720000
166,0,720000,777600
166,1,777600,784477
166,0,784477,787123
166,1,787123,788023
166,0,788023,800950
166,1,800950,803840
166,0,803840,804788
166,1,804788,806400
166,0,806400,1036800
166,1,1036800,1037535
166,0,1037535,1043303
166,1,1043303,1047263
166,0,1047263,1054534
166,1,1054534,1060281
166,0,1060281,1063129
166,1,1063129,1064940
166,0,1064940,1065543
166,1,1065543,1065600
88,1,0,0
88,0,0,21359
88,1,21359,22259
88,0,22259,22854
88,1,22854,23754
88,0,23754,25343
88,1,25343,26243
88,0,26243,26601
88,1,26601,27501
88,0,27501,28232
88,1,28232,28800
88,0,28800,90825
88,1,90825,91725
88,0,91725,91855
88,1,91855,92755
88,0,92755,115200
88,1,115200,201600
88,0,201600,435530
88,1,435530,436856
88,0,436856,442334
88,1,442334,460800
88,0,460800,518400
88,1,518400,520880
88,0,520880,525718
88,1,525718,530242
88,0,530242,536206
88,1,536206,537514
88,0,537514,541038
88,1,541038,547200
88,0,547200,604800
88,1,604800,607370
88,0,607370,619459
88,1,619459,633600
88,0,633600,691200
88,1,691200,693177
88,0,693177,694067
88,1,694067,694967
88,0,694967,695942
88,1,695942,696842
88,0,696842,697068
88,1,697068,720000
88,0,720000,777600
88,1,777600,797667
88,0,797667,797960
88,1,797960,806400
88,0,806400,1036800
88,1,1036800,1065600
57,1,0,0
57,0,0,27022
57,1,27022,27923
57,0,27923,28800
57,1,28800,201600
57,0,201600,432000
57,1,432000,433387
57,0,433387,442216
57,1,442216,447914
57,0,447914,453677
57,1,453677,455598
57,0,455598,457883
57,1,457883,460800
57,0,460800,518400
57,1,518400,532566
57,0,532566,533203
57,1,533203,536193
57,0,536193,537159
57,1,537159,539461
57,0,539461,547200
57,1,547200,627658
57,0,627658,633600
57,1,633600,693954
57,0,693954,694982
57,1,694982,695883
57,0,695883,696537
57,1,696537,697785
57,0,697785,698542
57,1,698542,712710
57,0,712710,715593
57,1,715593,719913
57,0,719913,720000
57,1,720000,778220
57,0,778220,780348
57,1,780348,806400
57,0,806400,1036800
57,1,1036800,1040123
57,0,1040123,1049839
57,1,1049839,1052163
57,0,1052163,1054229
57,1,1054229,1060492
57,0,1060492,1063242
57,1,1063242,1064207
57,0,1064207,1065600
62,1,0,0
62,0,0,20185
62,1,20185,21085
62,0,21085,21995
62,1,21995,22895
62,0,22895,24058
62,1,24058,25930
62,0,25930,26059
62,1,26059,26959
62,0,26959,27196
62,1,27196,28096
62,0,28096,28342
62,1,28342,28800
62,0,28800,91653
62,1,91653,92553
62,0,92553,92684
62,1,92684,93584
62,0,93584,115200
62,1,115200,176834
62,0,176834,177779
62,1,177779,201600
62,0,201600,432000
62,1,432000,460800
62,0,460800,518400
62,1,518400,547200
62,0,547200,604800
62,1,604800,630835
62,0,630835,632480
62,1,632480,633600
62,0,633600,691200
62,1,691200,694061
62,0,694061,694948
62,1,694948,695848
62,0,695848,696826
62,1,696826,697726
62,0,697726,697952
62,1,697952,720000
62,0,720000,777600
62,1,777600,798549
62,0,798549,798842
62,1,798842,806400
62,0,806400,1036800
62,1,1036800,1065600
118,1,0,0
118,0,0,19849
118,1,19849,20749
118,0,20749,21119
118,1,21119,22019
118,0,22019,22802
118,1,22802,23702
118,0,23702,25164
118,1,25164,26064
118,0,26064,26425
118,1,26425,27325
118,0,27325,28356
118,1,28356,28800
118,0,28800,91308
118,1,91308,93130
118,0,93130,115200
118,1,115200,201600
118,0,201600,432000
118,1,432000,460800
118,0,460800,518400
118,1,518400,541912
118,0,541912,542094
118,1,542094,547200
118,0,547200,604800
118,1,604800,633600
126,1,0,0
126,0,0,23051
126,1,23051,24869
126,0,24869,28800
126,1,28800,86400
126,0,86400,90823
126,1,90823,92742
126,0,92742,115200
126,1,115200,181593
126,0,181593,191842
126,1,191842,201600
126,0,201600,432000
126,1,432000,460800
126,0,460800,518400
126,1,518400,520451
126,0,520451,526438
126,1,526438,528258
126,0,528258,537166
126,1,537166,547200
126,0,547200,604800
126,1,604800,629362
126,0,629362,631608
126,1,631608,633600
126,0,633600,691200
126,1,691200,693176
126,0,693176,694064
126,1,694064,694964
126,0,694964,695940
126,1,695940,696840
126,0,696840,697069
126,1,697069,720000
126,0,720000,777600
126,1,777600,779620
126,0,779620,792586
126,1,792586,793486
126,0,793486,802930
126,1,802930,803975
126,0,803975,805510
126,1,805510,806400
126,0,806400,1036800
126,1,1036800,1047921
126,0,1047921,1056395
126,1,1056395,1058315
126,0,1058315,1060726
126,1,1060726,1062894
126,0,1062894,1065600
131,1,0,0
131,0,0,19660
131,1,19660,20560
131,0,20560,20817
131,1,20817,21717
131,0,21717,22021
131,1,22021,22921
131,0,22921,23221
131,1,23221,25043
131,0,25043,25337
131,1,25337,26238
131,0,26238,27082
131,1,27082,27982
131,0,27982,28345
131,1,28345,28800
131,0,28800,90701
131,1,90701,91690
131,0,91690,115200
131,1,115200,173041
131,0,173041,183088
131,1,183088,189521
131,0,189521,190457
131,1,190457,191418
131,0,191418,193092
131,1,193092,196177
131,0,196177,198492
131,1,198492,201600
131,0,201600,444302
131,1,444302,447074
131,0,447074,458198
131,1,458198,460800
131,0,460800,530809
131,1,530809,531709
131,0,531709,534709
131,1,534709,535866
131,0,535866,545456
131,1,545456,547200
131,0,547200,606660
131,1,606660,612306
131,0,612306,617997
131,1,617997,619808
131,0,619808,626537
131,1,626537,627902
131,0,627902,631546
131,1,631546,633600
131,0,633600,699405
131,1,699405,705199
131,0,705199,705592
131,1,705592,707522
131,0,707522,708184
131,1,708184,709084
131,0,709084,709208
131,1,709208,713483
131,0,713483,720000
131,1,720000,777600
131,0,777600,780400
131,1,780400,782355
131,0,782355,789102
131,1,789102,791858
131,0,791858,794174
131,1,794174,796403
131,0,796403,799989
131,1,799989,802076
131,0,802076,806400
131,1,806400,1036800
131,0,1036800,1049665
131,1,1049665,1053343
131,0,1053343,1063189
131,1,1063189,1065600
172,1,0,0
172,0,0,435054
172,1,435054,437126
172,0,437126,437815
172,1,437815,444174
172,0,444174,458137
172,1,458137,460800
172,0,460800,518400
172,1,518400,529927
172,0,529927,532991
172,1,532991,540010
172,0,540010,542043
172,1,542043,544856
172,0,544856,547200
172,1,547200,606970
172,0,606970,612304
172,1,612304,615102
172,0,615102,617655
172,1,617655,624076
172,0,624076,629575
172,1,629575,633600
172,0,633600,694855
172,1,694855,695755
172,0,695755,699539
172,1,699539,705253
172,0,705253,705605
172,1,705605,708062
172,0,708062,708513
172,1,708513,714585
172,0,714585,718945
172,1,718945,720000
172,0,720000,777600
172,1,777600,779917
172,0,779917,782202
172,1,782202,793142
172,0,793142,793302
172,1,793302,803418
172,0,803418,803541
172,1,803541,806400
172,0,806400,1038111
172,1,1038111,1042779
172,0,1042779,1047094
172,1,1047094,1049865
172,0,1049865,1057484
172,1,1057484,1058384
172,0,1058384,1061709
172,1,1061709,1065600
189,1,0,201600
189,0,201600,540710
189,1,540710,541611
189,0,541611,547200
189,1,547200,693176
189,0,693176,694064
189,1,694064,694964
189,0,694964,695942
189,1,695942,696842
189,0,696842,697069
189,1,697069,708484
189,0,708484,720000
189,1,720000,777600
189,0,777600,792825
189,1,792825,793729
189,0,793729,794235
189,1,794235,795137
189,0,795137,803229
189,1,803229,806400
189,0,806400,1036800
189,1,1036800,1041754
189,0,1041754,1051535
189,1,1051535,1052436
189,0,1052436,1052923
189,1,1052923,1053828
189,0,1053828,1065600
193,1,0,0
193,0,0,19664
193,1,19664,20564
193,0,20564,21113
193,1,21113,22013
193,0,22013,23223
193,1,23223,24123
193,0,24123,24683
193,1,24683,25583
193,0,25583,25941
193,1,25941,26841
193,0,26841,27512
193,1,27512,28412
193,0,28412,28726
193,1,28726,28800
193,0,28800,90822
193,1,90822,91722
193,0,91722,91866
193,1,91866,92766
193,0,92766,115200
193,1,115200,201600
193,0,201600,691200
193,1,691200,693177
193,0,693177,694064
193,1,694064,694964
193,0,694964,695940
193,1,695940,696840
193,0,696840,697068
193,1,697068,720000
193,0,720000,777600
193,1,777600,780070
193,0,780070,782386
193,1,782386,806400
193,0,806400,1036800
193,1,1036800,1065600
115,1,0,0
115,0,0,19501
115,1,19501,20401
115,0,20401,28800
115,1,28800,174758
115,0,174758,187300
115,1,187300,191682
115,0,191682,201600
115,1,201600,432257
115,0,432257,437709
115,1,437709,439555
115,0,439555,447507
115,1,447507,448407
115,0,448407,453211
115,1,453211,455065
115,0,455065,459046
115,1,459046,460800
115,0,460800,534910
115,1,534910,539601
115,0,539601,547200
115,1,547200,605275
115,0,605275,609061
115,1,609061,612300
115,0,612300,616205
115,1,616205,629440
115,0,629440,630477
115,1,630477,633600
115,0,633600,691200
115,1,691200,693652
115,0,693652,694072
115,1,694072,694972
115,0,694972,705693
115,1,705693,706593
115,0,706593,715414
115,1,715414,717826
115,0,717826,720000
115,1,720000,780110
115,0,780110,804682
115,1,804682,805757
115,0,805757,806400
115,1,806400,1037154
115,0,1037154,1042654
115,1,1042654,1049517
115,0,1049517,1051903
115,1,1051903,1052803
115,0,1052803,1056174
115,1,1056174,1058286
115,0,1058286,1065600
32,1,0,0
32,0,0,19661
32,1,19661,24618
32,0,24618,27568
32,1,27568,28468
32,0,28468,28800
32,1,28800,449223
32,0,449223,451749
32,1,451749,458268
32,0,458268,458909
32,1,458909,460800
32,0,460800,518400
32,1,518400,523339
32,0,523339,524273
32,1,524273,526318
32,0,526318,531228
32,1,531228,535131
32,0,535131,540289
32,1,540289,542101
32,0,542101,544907
32,1,544907,547200
32,0,547200,604800
32,1,604800,629842
32,0,629842,631547
32,1,631547,633600
32,0,633600,691200
32,1,691200,693175
32,0,693175,698104
32,1,698104,699004
32,0,699004,701582
32,1,701582,705364
32,0,705364,705593
32,1,705593,708375
32,0,708375,708508
32,1,708508,710406
32,0,710406,713964
32,1,713964,715775
32,0,715775,717958
32,1,717958,720000
32,0,720000,777600
32,1,777600,781538
32,0,781538,785681
32,1,785681,801068
32,0,801068,804009
32,1,804009,806400
32,0,806400,1036800
32,1,1036800,1042844
32,0,1042844,1055254
32,1,1055254,1057979
32,0,1057979,1060800
32,1,1060800,1065600
63,1,0,0
63,0,0,25941
63,1,25941,26841
63,0,26841,27223
63,1,27223,28123
63,0,28123,28800
63,1,28800,173199
63,0,173199,186376
63,1,186376,191058
63,0,191058,201600
63,1,201600,432000
63,0,432000,442854
63,1,442854,446535
63,0,446535,460800
63,1,460800,518400
63,0,518400,527804
63,1,527804,532475
63,0,532475,543822
63,1,543822,547200
63,0,547200,619602
63,1,619602,621424
63,0,621424,625141
63,1,625141,626041
63,0,626041,631169
63,1,631169,633600
63,0,633600,700976
63,1,700976,706606
63,0,706606,711567
63,1,711567,720000
63,0,720000,784144
63,1,784144,790651
63,0,790651,800822
63,1,800822,806400
63,0,806400,1048089
63,1,1048089,1048989
63,0,1048989,1062806
63,1,1062806,1065600
51,1,0,86400
51,0,86400,90464
51,1,90464,91364
51,0,91364,115200
51,1,115200,172800
51,0,172800,185838
51,1,185838,191424
51,0,191424,195017
51,1,195017,195917
51,0,195917,200007
51,1,200007,201600
51,0,201600,432000
51,1,432000,432249
51,0,432249,449831
51,1,449831,452601
51,0,452601,460800
51,1,460800,518400
51,0,518400,532673
51,1,532673,543900
51,0,543900,547200
51,1,547200,605823
51,0,605823,611763
51,1,611763,615481
51,0,615481,621911
51,1,621911,626722
51,0,626722,633600
51,1,633600,691470
51,0,691470,692247
51,1,692247,693147
51,0,693147,697207
51,1,697207,699589
51,0,699589,702656
51,1,702656,705416
51,0,705416,710312
51,1,710312,711212
51,0,711212,720000
51,1,720000,779823
51,0,779823,785443
51,1,785443,788414
51,0,788414,790787
51,1,790787,794491
51,0,794491,798913
51,1,798913,806400
51,0,806400,1036800
51,1,1036800,1042965
51,0,1042965,1047633
51,1,1047633,1052249
51,0,1052249,1058077
51,1,1058077,1062194
51,0,1062194,1065600
147,1,0,0
147,0,0,19729
147,1,19729,28800
147,0,28800,90404
147,1,90404,93156
147,0,93156,115200
147,1,115200,201600
147,0,201600,432000
147,1,432000,460800
147,0,460800,518400
147,1,518400,521178
147,0,521178,522837
147,1,522837,547200
147,0,547200,604800
147,1,604800,633600
147,0,633600,696659
147,1,696659,697559
147,0,697559,698055
147,1,698055,720000
147,0,720000,777600
147,1,777600,783185
147,0,783185,786954
147,1,786954,806400
147,0,806400,1036800
147,1,1036800,1065600
0,1,0,0
0,0,0,20696
0,1,20696,21596
0,0,21596,21974
0,1,21974,22874
0,0,22874,23345
0,1,23345,25176
0,0,25176,26023
0,1,26023,26923
0,0,26923,27166
0,1,27166,28066
0,0,28066,28351
0,1,28351,28800
0,0,28800,90828
0,1,90828,92739
0,0,92739,115200
0,1,115200,178204
0,0,178204,178887
0,1,178887,186383
0,0,186383,187323
0,1,187323,188223
0,0,188223,188453
0,1,188453,195016
0,0,195016,195197
0,1,195197,201600
0,0,201600,432000
0,1,432000,443779
0,0,443779,446708
0,1,446708,460800
0,0,460800,518400
0,1,518400,547200
0,0,547200,604800
0,1,604800,613823
0,0,613823,616199
0,1,616199,619922
0,0,619922,624491
0,1,624491,626313
0,0,626313,628876
0,1,628876,633600
0,0,633600,691200
0,1,691200,691471
0,0,691471,692248
0,1,692248,693148
0,0,693148,694070
0,1,694070,694970
0,0,694970,695946
0,1,695946,696846
0,0,696846,697073
0,1,697073,697973
0,0,697973,698773
0,1,698773,705347
0,0,705347,705598
0,1,705598,708378
0,0,708378,708534
0,1,708534,720000
0,0,720000,777600
0,1,777600,806400
0,0,806400,1036800
0,1,1036800,1065600
195,1,0,86400
195,0,86400,91108
195,1,91108,93879
195,0,93879,115200
195,1,115200,175493
195,0,175493,175684
195,1,175684,179463
195,0,179463,181196
195,1,181196,184025
195,0,184025,187043
195,1,187043,188131
195,0,188131,189685
195,1,189685,190719
195,0,190719,201600
195,1,201600,435550
195,0,435550,445521
195,1,445521,447442
195,0,447442,460369
195,1,460369,460800
195,0,460800,518400
195,1,518400,520876
195,0,520876,524722
195,1,524722,525624
195,0,525624,547200
195,1,547200,692144
195,0,692144,692920
195,1,692920,693820
195,0,693820,694739
195,1,694739,695639
195,0,695639,696615
195,1,696615,697515
195,0,697515,697742
195,1,697742,720000
195,0,720000,1036800
195,1,1036800,1046094
195,0,1046094,1049709
195,1,1049709,1050612
195,0,1050612,1065600
69,1,0,0
69,0,0,27236
69,1,27236,28136
69,0,28136,28343
69,1,28343,28800
69,0,28800,91998
69,1,91998,92898
69,0,92898,115200
69,1,115200,172800
69,0,172800,184863
69,1,184863,191416
69,0,191416,199608
69,1,199608,201600
69,0,201600,441691
69,1,441691,442591
69,0,442591,452974
69,1,452974,460800
69,0,460800,524420
69,1,524420,526345
69,0,526345,528676
69,1,528676,529651
69,0,529651,547200
69,1,547200,604800
69,0,604800,605344
69,1,605344,606670
69,0,606670,617650
69,1,617650,622013
69,0,622013,633600
69,1,633600,691200
69,0,691200,700827
69,1,700827,701727
69,0,701727,716740
69,1,716740,720000
69,0,720000,790688
69,1,790688,794430
69,0,794430,804163
69,1,804163,806400
69,0,806400,1042451
69,1,1042451,1044970
69,0,1044970,1064011
69,1,1064011,1065600
178,1,0,0
178,0,0,20500
178,1,20500,22367
178,0,22367,22803
178,1,22803,23703
178,0,23703,25533
178,1,25533,26433
178,0,26433,26956
178,1,26956,27857
178,0,27857,28478
178,1,28478,28800
178,0,28800,90890
178,1,90890,91790
178,0,91790,92213
178,1,92213,93113
178,0,93113,115200
178,1,115200,175064
178,0,175064,175291
178,1,175291,176191
178,0,176191,176312
178,1,176312,201600
178,0,201600,432000
178,1,432000,460800
178,0,460800,518400
178,1,518400,547200
178,0,547200,604800
178,1,604800,633600
178,0,633600,712550
178,1,712550,720000
178,0,720000,777600
178,1,777600,797809
178,0,797809,798333
178,1,798333,806400
178,0,806400,1036800
178,1,1036800,1065600
168,1,0,0
168,0,0,19590
168,1,19590,20490
168,0,20490,20679
168,1,20679,21579
168,0,21579,23835
168,1,23835,24735
168,0,24735,25270
168,1,25270,26170
168,0,26170,26302
168,1,26302,27202
168,0,27202,27500
168,1,27500,28400
168,0,28400,28800
168,1,28800,86400
168,0,86400,91057
168,1,91057,91957
168,0,91957,92103
168,1,92103,93003
168,0,93003,115200
168,1,115200,201600
168,0,201600,432000
168,1,432000,460800
168,0,460800,518400
168,1,518400,547200
168,0,547200,604800
168,1,604800,633600
168,0,633600,691200
168,1,691200,693483
168,0,693483,694370
168,1,694370,695270
168,0,695270,696246
168,1,696246,697146
168,0,697146,697374
168,1,697374,720000
168,0,720000,777600
168,1,777600,797983
168,0,797983,798306
168,1,798306,806400
168,0,806400,1036800
168,1,1036800,1046800
168,0,1046800,1065600
52,1,0,0
52,0,0,19904
52,1,19904,21784
52,0,21784,21959
52,1,21959,27613
52,0,27613,27836
52,1,27836,28800
52,0,28800,90531
52,1,90531,91431
52,0,91431,92088
52,1,92088,92988
52,0,92988,115200
52,1,115200,201600
52,0,201600,432000
52,1,432000,460800
52,0,460800,518400
52,1,518400,547200
52,0,547200,604800
52,1,604800,633600
52,0,633600,691200
52,1,691200,691475
52,0,691475,692250
52,1,692250,693150
52,0,693150,694068
52,1,694068,694968
52,0,694968,695945
52,1,695945,696845
52,0,696845,697067
52,1,697067,720000
52,0,720000,777600
52,1,777600,797674
52,0,797674,797978
52,1,797978,806400
52,0,806400,1036800
52,1,1036800,1065600
4,1,0,0
4,0,0,21631
4,1,21631,22531
4,0,22531,23737
4,1,23737,24637
4,0,24637,27842
4,1,27842,28742
4,0,28742,28800
4,1,28800,172800
4,0,172800,175349
4,1,175349,176249
4,0,176249,177866
4,1,177866,192107
4,0,192107,196959
4,1,196959,198784
4,0,198784,201464
4,1,201464,201600
4,0,201600,433708
4,1,433708,434608
4,0,434608,441822
4,1,441822,449267
4,0,449267,451861
4,1,451861,455817
4,0,455817,460800
4,1,460800,518400
4,0,518400,520585
4,1,520585,522409
4,0,522409,529770
4,1,529770,530988
4,0,530988,531556
4,1,531556,532456
4,0,532456,537159
4,1,537159,547200
4,0,547200,614777
4,1,614777,615677
4,0,615677,627132
4,1,627132,629904
4,0,629904,631608
4,1,631608,633600
4,0,633600,699409
4,1,699409,720000
4,0,720000,777600
4,1,777600,797751
4,0,797751,798066
4,1,798066,806400
4,0,806400,1036800
4,1,1036800,1065600
61,1,0,0
61,0,0,25229
61,1,25229,28045
61,0,28045,28800
61,1,28800,172800
61,0,172800,174972
61,1,174972,181521
61,0,181521,192631
61,1,192631,194468
61,0,194468,201600
61,1,201600,432000
61,0,432000,437096
61,1,437096,441673
61,0,441673,443699
61,1,443699,450121
61,0,450121,460800
61,1,460800,518400
61,0,518400,521946
61,1,521946,522846
61,0,522846,535069
61,1,535069,536667
61,0,536667,544906
61,1,544906,546012
61,0,546012,547200
61,1,547200,604800
61,0,604800,621306
61,1,621306,622206
61,0,622206,629242
61,1,629242,632925
61,0,632925,633600
61,1,633600,692269
61,0,692269,707045
61,1,707045,707945
61,0,707945,708508
61,1,708508,710405
61,0,710405,720000
61,1,720000,781815
61,0,781815,785321
61,1,785321,794233
61,0,794233,804009
61,1,804009,806400
61,0,806400,1036800
61,1,1036800,1037263
61,0,1037263,1043902
61,1,1043902,1046294
61,0,1046294,1060138
61,1,1060138,1061951
61,0,1061951,1065600
99,1,0,0
99,0,0,19660
99,1,19660,20560
99,0,20560,20940
99,1,20940,22794
99,0,22794,23037
99,1,23037,23937
99,0,23937,24065
99,1,24065,25886
99,0,25886,26011
99,1,26011,26911
99,0,26911,27161
99,1,27161,28800
99,0,28800,172800
99,1,172800,201600
99,0,201600,436367
99,1,436367,437267
99,0,437267,440343
99,1,440343,442277
99,0,442277,456339
99,1,456339,460800
99,0,460800,518400
99,1,518400,523736
99,0,523736,534469
99,1,534469,547200
99,0,547200,604800
99,1,604800,633600
99,0,633600,801369
99,1,801369,806400
99,0,806400,1060664
99,1,1060664,1065600
150,1,0,460800
150,0,460800,518400
150,1,518400,547200
150,0,547200,604800
150,1,604800,633600
150,0,633600,790157
150,1,790157,793841
150,0,793841,795708
150,1,795708,798459
150,0,798459,800862
150,1,800862,806400
150,0,806400,1036800
150,1,1036800,1040274
150,0,1040274,1049931
