cores,cpu_speed
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
12,4.86
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
4,4.85
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
8,4.84
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
4,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.82
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
12,4.79
6,4.78
6,4.78
6,4.78
6,4.78
6,4.78
6,4.78
6,4.78
6,4.78
6,4.78
6,4.78
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
12,4.77
8,4.76
8,4.76
8,4.76
8,4.76
8,4.76
8,4.76
8,4.76
8,4.76
8,4.76
8,4.76
8,4.76
16,4.75
16,4.75
16,4.75
16,4.75
16,4.75
16,4.75
16,4.75
16,4.75
16,4.75
16,4.75
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
8,4.74
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
6,4.73
19,4.72
19,4.72
19,4.72
19,4.72
19,4.72
19,4.72
19,4.72
19,4.72
19,4.72
19,4.72
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
8,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
20,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
4,4.7
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
15,4.69
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
20,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.68
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
12,4.67
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
4,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
8,4.66
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
23,4.64
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
6,4.63
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
12,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
16,4.6
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
4,4.58
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
8,4.55
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
12,4.54
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
58,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
31,4.53
